,sales,date,region
4173,1677.0,2019-08-13,south
4174,1533.0,2019-08-13,east
4175,1587.0,2019-08-13,west
4176,1713.0,2019-08-14,north
4177,1611.0,2019-08-14,south
4178,1524.0,2019-08-14,east
4179,1725.0,2019-08-14,west
4180,1761.0,2019-08-15,north
4181,1569.0,2019-08-15,south
4182,1668.0,2019-08-15,east
4183,1563.0,2019-08-15,west
4184,1734.0,2019-08-16,north
4185,1524.0,2019-08-16,south
4186,1731.0,2019-08-16,east
4187,1665.0,2019-08-16,west
4188,1710.0,2019-08-17,north
4189,1509.0,2019-08-17,south
4190,1539.0,2019-08-17,east
4191,1533.0,2019-08-17,west
4192,1785.0,2019-08-18,north
4193,1665.0,2019-08-18,south
4194,1722.0,2019-08-18,east
4195,1659.0,2019-08-18,west
4196,1791.0,2019-08-19,north
4197,1680.0,2019-08-19,south
4198,1542.0,2019-08-19,east
4199,1701.0,2019-08-19,west
4200,1671.0,2019-08-20,north
4201,1656.0,2019-08-20,south
4202,1536.0,2019-08-20,east
4203,1800.0,2019-08-20,west
4204,1605.0,2019-08-21,north
4205,1671.0,2019-08-21,south
4206,1590.0,2019-08-21,east
4207,1545.0,2019-08-21,west
4208,1500.0,2019-08-22,north
4209,1779.0,2019-08-22,south
4210,1656.0,2019-08-22,east
4211,1731.0,2019-08-22,west
4212,1614.0,2019-08-23,north
4213,1782.0,2019-08-23,south
4214,1629.0,2019-08-23,east
4215,1635.0,2019-08-23,west
4216,1548.0,2019-08-24,north
4217,1776.0,2019-08-24,south
4218,1743.0,2019-08-24,east
4219,1737.0,2019-08-24,west
4220,1644.0,2019-08-25,north
4221,1626.0,2019-08-25,south
4222,1680.0,2019-08-25,east
4223,1524.0,2019-08-25,west
4224,1515.0,2019-08-26,north
4225,1704.0,2019-08-26,south
4226,1653.0,2019-08-26,east
4227,1554.0,2019-08-26,west
4228,1644.0,2019-08-27,north
4229,1674.0,2019-08-27,south
4230,1665.0,2019-08-27,east
4231,1755.0,2019-08-27,west
4232,1566.0,2019-08-28,north
4233,1659.0,2019-08-28,south
4234,1515.0,2019-08-28,east
4235,1779.0,2019-08-28,west
4236,1572.0,2019-08-29,north
4237,1770.0,2019-08-29,south
4238,1632.0,2019-08-29,east
4239,1677.0,2019-08-29,west
4240,1755.0,2019-08-30,north
4241,1527.0,2019-08-30,south
4242,1623.0,2019-08-30,east
4243,1668.0,2019-08-30,west
4244,1683.0,2019-08-31,north
4245,1698.0,2019-08-31,south
4246,1749.0,2019-08-31,east
4247,1632.0,2019-08-31,west
4248,1785.0,2019-09-01,north
4249,1707.0,2019-09-01,south
4250,1518.0,2019-09-01,east
4251,1563.0,2019-09-01,west
4252,1701.0,2019-09-02,north
4253,1605.0,2019-09-02,south
4254,1596.0,2019-09-02,east
4255,1605.0,2019-09-02,west
4256,1716.0,2019-09-03,north
4257,1569.0,2019-09-03,south
4258,1725.0,2019-09-03,east
4259,1542.0,2019-09-03,west
4260,1692.0,2019-09-04,north
4261,1560.0,2019-09-04,south
4262,1515.0,2019-09-04,east
4263,1653.0,2019-09-04,west
4264,1629.0,2019-09-05,north
4265,1668.0,2019-09-05,south
4266,1698.0,2019-09-05,east
4267,1677.0,2019-09-05,west
4268,1503.0,2019-09-06,north
4269,1776.0,2019-09-06,south
4270,1509.0,2019-09-06,east
4271,1665.0,2019-09-06,west
4272,1683.0,2019-09-07,north
4273,1530.0,2019-09-07,south
4274,1782.0,2019-09-07,east
4275,1584.0,2019-09-07,west
4276,1743.0,2019-09-08,north
4277,1551.0,2019-09-08,south
4278,1620.0,2019-09-08,east
4279,1791.0,2019-09-08,west
4280,1674.0,2019-09-09,north
4281,1797.0,2019-09-09,south
4282,1773.0,2019-09-09,east
4283,1596.0,2019-09-09,west
4284,1617.0,2019-09-10,north
4285,1764.0,2019-09-10,south
4286,1632.0,2019-09-10,east
4287,1506.0,2019-09-10,west
4288,1533.0,2019-09-11,north
4289,1677.0,2019-09-11,south
4290,1746.0,2019-09-11,east
4291,1668.0,2019-09-11,west
4292,1797.0,2019-09-12,north
4293,1545.0,2019-09-12,south
4294,1701.0,2019-09-12,east
4295,1578.0,2019-09-12,west
4296,1626.0,2019-09-13,north
4297,1512.0,2019-09-13,south
4298,1788.0,2019-09-13,east
4299,1671.0,2019-09-13,west
4300,1728.0,2019-09-14,north
4301,1653.0,2019-09-14,south
4302,1644.0,2019-09-14,east
4303,1734.0,2019-09-14,west
4304,1746.0,2019-09-15,north
4305,1524.0,2019-09-15,south
4306,1611.0,2019-09-15,east
4307,1626.0,2019-09-15,west
4308,1668.0,2019-09-16,north
4309,1734.0,2019-09-16,south
4310,1797.0,2019-09-16,east
4311,1725.0,2019-09-16,west
4312,1656.0,2019-09-17,north
4313,1530.0,2019-09-17,south
4314,1695.0,2019-09-17,east
4315,1656.0,2019-09-17,west
4316,1797.0,2019-09-18,north
4317,1515.0,2019-09-18,south
4318,1638.0,2019-09-18,east
4319,1797.0,2019-09-18,west
4320,1800.0,2019-09-19,north
4321,1560.0,2019-09-19,south
4322,1506.0,2019-09-19,east
4323,1581.0,2019-09-19,west
4324,1515.0,2019-09-20,north
4325,1527.0,2019-09-20,south
4326,1758.0,2019-09-20,east
4327,1638.0,2019-09-20,west
4328,1605.0,2019-09-21,north
4329,1716.0,2019-09-21,south
4330,1569.0,2019-09-21,east
4331,1674.0,2019-09-21,west
4332,1632.0,2019-09-22,north
4333,1734.0,2019-09-22,south
4334,1530.0,2019-09-22,east
4335,1689.0,2019-09-22,west
4336,1641.0,2019-09-23,north
4337,1779.0,2019-09-23,south
4338,1659.0,2019-09-23,east
4339,1797.0,2019-09-23,west
4340,1767.0,2019-09-24,north
4341,1755.0,2019-09-24,south
4342,1602.0,2019-09-24,east
4343,1524.0,2019-09-24,west
4344,1794.0,2019-09-25,north
4345,1626.0,2019-09-25,south
4346,1617.0,2019-09-25,east
4347,1773.0,2019-09-25,west
4348,1719.0,2019-09-26,north
4349,1509.0,2019-09-26,south
4350,1686.0,2019-09-26,east
4351,1668.0,2019-09-26,west
4352,1731.0,2019-09-27,north
4353,1590.0,2019-09-27,south
4354,1728.0,2019-09-27,east
4355,1722.0,2019-09-27,west
4356,1548.0,2019-09-28,north
4357,1599.0,2019-09-28,south
4358,1605.0,2019-09-28,east
4359,1671.0,2019-09-28,west
4360,1512.0,2019-09-29,north
4361,1650.0,2019-09-29,south
4362,1614.0,2019-09-29,east
4363,1674.0,2019-09-29,west
4364,1638.0,2019-09-30,north
4365,1731.0,2019-09-30,south
4366,1716.0,2019-09-30,east
4367,1566.0,2019-09-30,west
4368,1707.0,2019-10-01,north
4369,1554.0,2019-10-01,south
4370,1632.0,2019-10-01,east
4371,1584.0,2019-10-01,west
4372,1653.0,2019-10-02,north
4373,1770.0,2019-10-02,south
4374,1758.0,2019-10-02,east
4375,1569.0,2019-10-02,west
4376,1797.0,2019-10-03,north
4377,1551.0,2019-10-03,south
4378,1677.0,2019-10-03,east
4379,1599.0,2019-10-03,west
4380,1512.0,2019-10-04,north
4381,1635.0,2019-10-04,south
4382,1749.0,2019-10-04,east
4383,1689.0,2019-10-04,west
4384,1614.0,2019-10-05,north
4385,1527.0,2019-10-05,south
4386,1521.0,2019-10-05,east
4387,1725.0,2019-10-05,west
4388,1587.0,2019-10-06,north
4389,1701.0,2019-10-06,south
4390,1566.0,2019-10-06,east
4391,1752.0,2019-10-06,west
4392,1668.0,2019-10-07,north
4393,1686.0,2019-10-07,south
4394,1611.0,2019-10-07,east
4395,1569.0,2019-10-07,west
4396,1599.0,2019-10-08,north
4397,1539.0,2019-10-08,south
4398,1611.0,2019-10-08,east
4399,1605.0,2019-10-08,west
4400,1680.0,2019-10-09,north
4401,1704.0,2019-10-09,south
4402,1689.0,2019-10-09,east
4403,1644.0,2019-10-09,west
4404,1701.0,2019-10-10,north
4405,1560.0,2019-10-10,south
4406,1791.0,2019-10-10,east
4407,1698.0,2019-10-10,west
4408,1539.0,2019-10-11,north
4409,1542.0,2019-10-11,south
4410,1704.0,2019-10-11,east
4411,1728.0,2019-10-11,west
4412,1590.0,2019-10-12,north
4413,1743.0,2019-10-12,south
4414,1569.0,2019-10-12,east
4415,1722.0,2019-10-12,west
4416,1545.0,2019-10-13,north
4417,1533.0,2019-10-13,south
4418,1674.0,2019-10-13,east
4419,1704.0,2019-10-13,west
4420,1524.0,2019-10-14,north
4421,1578.0,2019-10-14,south
4422,1692.0,2019-10-14,east
4423,1635.0,2019-10-14,west
4424,1782.0,2019-10-15,north
4425,1587.0,2019-10-15,south
4426,1638.0,2019-10-15,east
4427,1752.0,2019-10-15,west
4428,1542.0,2019-10-16,north
4429,1608.0,2019-10-16,south
4430,1683.0,2019-10-16,east
4431,1596.0,2019-10-16,west
4432,1527.0,2019-10-17,north
4433,1737.0,2019-10-17,south
4434,1671.0,2019-10-17,east
4435,1662.0,2019-10-17,west
4436,1518.0,2019-10-18,north
4437,1746.0,2019-10-18,south
4438,1590.0,2019-10-18,east
4439,1710.0,2019-10-18,west
4440,1647.0,2019-10-19,north
4441,1737.0,2019-10-19,south
4442,1761.0,2019-10-19,east
4443,1587.0,2019-10-19,west
4444,1701.0,2019-10-20,north
4445,1524.0,2019-10-20,south
4446,1677.0,2019-10-20,east
4447,1725.0,2019-10-20,west
4448,1653.0,2019-10-21,north
4449,1686.0,2019-10-21,south
4450,1698.0,2019-10-21,east
4451,1560.0,2019-10-21,west
4452,1515.0,2019-10-22,north
4453,1734.0,2019-10-22,south
4454,1551.0,2019-10-22,east
4455,1713.0,2019-10-22,west
4456,1758.0,2019-10-23,north
4457,1644.0,2019-10-23,south
4458,1758.0,2019-10-23,east
4459,1641.0,2019-10-23,west
4460,1617.0,2019-10-24,north
4461,1611.0,2019-10-24,south
4462,1788.0,2019-10-24,east
4463,1602.0,2019-10-24,west
4464,1638.0,2019-10-25,north
4465,1620.0,2019-10-25,south
4466,1665.0,2019-10-25,east
4467,1500.0,2019-10-25,west
4468,1671.0,2019-10-26,north
4469,1566.0,2019-10-26,south
4470,1740.0,2019-10-26,east
4471,1599.0,2019-10-26,west
4472,1710.0,2019-10-27,north
4473,1668.0,2019-10-27,south
4474,1740.0,2019-10-27,east
4475,1698.0,2019-10-27,west
4476,1503.0,2019-10-28,north
4477,1689.0,2019-10-28,south
4478,1626.0,2019-10-28,east
4479,1674.0,2019-10-28,west
4480,1542.0,2019-10-29,north
4481,1692.0,2019-10-29,south
4482,1719.0,2019-10-29,east
4483,1512.0,2019-10-29,west
4484,1731.0,2019-10-30,north
4485,1644.0,2019-10-30,south
4486,1746.0,2019-10-30,east
4487,1689.0,2019-10-30,west
4488,1800.0,2019-10-31,north
4489,1527.0,2019-10-31,south
4490,1533.0,2019-10-31,east
4491,1800.0,2019-10-31,west
4492,1644.0,2019-11-01,north
4493,1500.0,2019-11-01,south
4494,1800.0,2019-11-01,east
4495,1767.0,2019-11-01,west
4496,1791.0,2019-11-02,north
4497,1776.0,2019-11-02,south
4498,1596.0,2019-11-02,east
4499,1734.0,2019-11-02,west
4500,1542.0,2019-11-03,north
4501,1608.0,2019-11-03,south
4502,1617.0,2019-11-03,east
4503,1623.0,2019-11-03,west
4504,1674.0,2019-11-04,north
4505,1782.0,2019-11-04,south
4506,1680.0,2019-11-04,east
4507,1512.0,2019-11-04,west
4508,1500.0,2019-11-05,north
4509,1668.0,2019-11-05,south
4510,1758.0,2019-11-05,east
4511,1533.0,2019-11-05,west
4512,1785.0,2019-11-06,north
4513,1533.0,2019-11-06,south
4514,1659.0,2019-11-06,east
4515,1506.0,2019-11-06,west
4516,1656.0,2019-11-07,north
4517,1728.0,2019-11-07,south
4518,1728.0,2019-11-07,east
4519,1713.0,2019-11-07,west
4520,1797.0,2019-11-08,north
4521,1686.0,2019-11-08,south
4522,1584.0,2019-11-08,east
4523,1713.0,2019-11-08,west
4524,1665.0,2019-11-09,north
4525,1557.0,2019-11-09,south
4526,1656.0,2019-11-09,east
4527,1767.0,2019-11-09,west
4528,1515.0,2019-11-10,north
4529,1761.0,2019-11-10,south
4530,1767.0,2019-11-10,east
4531,1641.0,2019-11-10,west
4532,1584.0,2019-11-11,north
4533,1545.0,2019-11-11,south
4534,1695.0,2019-11-11,east
4535,1761.0,2019-11-11,west
4536,1701.0,2019-11-12,north
4537,1767.0,2019-11-12,south
4538,1632.0,2019-11-12,east
4539,1704.0,2019-11-12,west
4540,1599.0,2019-11-13,north
4541,1509.0,2019-11-13,south
4542,1728.0,2019-11-13,east
4543,1683.0,2019-11-13,west
4544,1740.0,2019-11-14,north
4545,1626.0,2019-11-14,south
4546,1572.0,2019-11-14,east
4547,1716.0,2019-11-14,west
4548,1641.0,2019-11-15,north
4549,1560.0,2019-11-15,south
4550,1614.0,2019-11-15,east
4551,1605.0,2019-11-15,west
4552,1503.0,2019-11-16,north
4553,1638.0,2019-11-16,south
4554,1662.0,2019-11-16,east
4555,1653.0,2019-11-16,west
4556,1734.0,2019-11-17,north
4557,1599.0,2019-11-17,south
4558,1515.0,2019-11-17,east
4559,1608.0,2019-11-17,west
4560,1566.0,2019-11-18,north
4561,1734.0,2019-11-18,south
4562,1719.0,2019-11-18,east
4563,1773.0,2019-11-18,west
4564,1791.0,2019-11-19,north
4565,1779.0,2019-11-19,south
4566,1641.0,2019-11-19,east
4567,1617.0,2019-11-19,west
4568,1533.0,2019-11-20,north
4569,1527.0,2019-11-20,south
4570,1512.0,2019-11-20,east
4571,1515.0,2019-11-20,west
4572,1734.0,2019-11-21,north
4573,1668.0,2019-11-21,south
4574,1665.0,2019-11-21,east
4575,1644.0,2019-11-21,west
4576,1767.0,2019-11-22,north
4577,1647.0,2019-11-22,south
4578,1665.0,2019-11-22,east
4579,1776.0,2019-11-22,west
4580,1665.0,2019-11-23,north
4581,1632.0,2019-11-23,south
4582,1521.0,2019-11-23,east
4583,1659.0,2019-11-23,west
4584,1623.0,2019-11-24,north
4585,1698.0,2019-11-24,south
4586,1596.0,2019-11-24,east
4587,1674.0,2019-11-24,west
4588,1749.0,2019-11-25,north
4589,1536.0,2019-11-25,south
4590,1734.0,2019-11-25,east
4591,1716.0,2019-11-25,west
4592,1599.0,2019-11-26,north
4593,1500.0,2019-11-26,south
4594,1518.0,2019-11-26,east
4595,1584.0,2019-11-26,west
4596,1551.0,2019-11-27,north
4597,1701.0,2019-11-27,south
4598,1689.0,2019-11-27,east
4599,1746.0,2019-11-27,west
4600,1725.0,2019-11-28,north
4601,1776.0,2019-11-28,south
4602,1707.0,2019-11-28,east
4603,1794.0,2019-11-28,west
4604,1641.0,2019-11-29,north
4605,1653.0,2019-11-29,south
4606,1716.0,2019-11-29,east
4607,1776.0,2019-11-29,west
4608,1797.0,2019-11-30,north
4609,1782.0,2019-11-30,south
4610,1653.0,2019-11-30,east
4611,1596.0,2019-11-30,west
4612,1704.0,2019-12-01,north
4613,1626.0,2019-12-01,south
4614,1617.0,2019-12-01,east
4615,1680.0,2019-12-01,west
4616,1608.0,2019-12-02,north
4617,1713.0,2019-12-02,south
4618,1632.0,2019-12-02,east
4619,1680.0,2019-12-02,west
4620,1791.0,2019-12-03,north
4621,1761.0,2019-12-03,south
4622,1749.0,2019-12-03,east
4623,1626.0,2019-12-03,west
4624,1773.0,2019-12-04,north
4625,1623.0,2019-12-04,south
4626,1662.0,2019-12-04,east
4627,1731.0,2019-12-04,west
4628,1755.0,2019-12-05,north
4629,1602.0,2019-12-05,south
4630,1740.0,2019-12-05,east
4631,1605.0,2019-12-05,west
4632,1680.0,2019-12-06,north
4633,1572.0,2019-12-06,south
4634,1542.0,2019-12-06,east
4635,1779.0,2019-12-06,west
4636,1671.0,2019-12-07,north
4637,1722.0,2019-12-07,south
4638,1728.0,2019-12-07,east
4639,1659.0,2019-12-07,west
4640,1770.0,2019-12-08,north
4641,1632.0,2019-12-08,south
4642,1536.0,2019-12-08,east
4643,1734.0,2019-12-08,west
4644,1584.0,2019-12-09,north
4645,1713.0,2019-12-09,south
4646,1728.0,2019-12-09,east
4647,1725.0,2019-12-09,west
4648,1506.0,2019-12-10,north
4649,1503.0,2019-12-10,south
4650,1521.0,2019-12-10,east
4651,1713.0,2019-12-10,west
4652,1635.0,2019-12-11,north
4653,1506.0,2019-12-11,south
4654,1542.0,2019-12-11,east
4655,1551.0,2019-12-11,west
4656,1623.0,2019-12-12,north
4657,1719.0,2019-12-12,south
4658,1563.0,2019-12-12,east
4659,1791.0,2019-12-12,west
4660,1800.0,2019-12-13,north
4661,1800.0,2019-12-13,south
4662,1740.0,2019-12-13,east
4663,1755.0,2019-12-13,west
4664,1716.0,2019-12-14,north
4665,1632.0,2019-12-14,south
4666,1599.0,2019-12-14,east
4667,1632.0,2019-12-14,west
4668,1725.0,2019-12-15,north
4669,1743.0,2019-12-15,south
4670,1587.0,2019-12-15,east
4671,1608.0,2019-12-15,west
4672,1662.0,2019-12-16,north
4673,1791.0,2019-12-16,south
4674,1773.0,2019-12-16,east
4675,1650.0,2019-12-16,west
4676,1518.0,2019-12-17,north
4677,1749.0,2019-12-17,south
4678,1689.0,2019-12-17,east
4679,1533.0,2019-12-17,west
4680,1533.0,2019-12-18,north
4681,1641.0,2019-12-18,south
4682,1590.0,2019-12-18,east
4683,1740.0,2019-12-18,west
4684,1665.0,2019-12-19,north
4685,1773.0,2019-12-19,south
4686,1503.0,2019-12-19,east
4687,1542.0,2019-12-19,west
4688,1788.0,2019-12-20,north
4689,1773.0,2019-12-20,south
4690,1788.0,2019-12-20,east
4691,1785.0,2019-12-20,west
4692,1605.0,2019-12-21,north
4693,1701.0,2019-12-21,south
4694,1626.0,2019-12-21,east
4695,1623.0,2019-12-21,west
4696,1671.0,2019-12-22,north
4697,1629.0,2019-12-22,south
4698,1725.0,2019-12-22,east
4699,1557.0,2019-12-22,west
4700,1671.0,2019-12-23,north
4701,1662.0,2019-12-23,south
4702,1674.0,2019-12-23,east
4703,1671.0,2019-12-23,west
4704,1620.0,2019-12-24,north
4705,1716.0,2019-12-24,south
4706,1674.0,2019-12-24,east
4707,1686.0,2019-12-24,west
4708,1752.0,2019-12-25,north
4709,1725.0,2019-12-25,south
4710,1545.0,2019-12-25,east
4711,1506.0,2019-12-25,west
4712,1539.0,2019-12-26,north
4713,1716.0,2019-12-26,south
4714,1500.0,2019-12-26,east
4715,1794.0,2019-12-26,west
4716,1716.0,2019-12-27,north
4717,1665.0,2019-12-27,south
4718,1557.0,2019-12-27,east
4719,1620.0,2019-12-27,west
4720,1779.0,2019-12-28,north
4721,1779.0,2019-12-28,south
4722,1752.0,2019-12-28,east
4723,1773.0,2019-12-28,west
4724,1800.0,2019-12-29,north
4725,1773.0,2019-12-29,south
4726,1767.0,2019-12-29,east
4727,1683.0,2019-12-29,west
4728,1542.0,2019-12-30,north
4729,1728.0,2019-12-30,south
4730,1569.0,2019-12-30,east
4731,1659.0,2019-12-30,west
4732,1581.0,2019-12-31,north
4733,1713.0,2019-12-31,south
4734,1533.0,2019-12-31,east
4735,1692.0,2019-12-31,west
4736,1506.0,2020-01-01,north
4737,1659.0,2020-01-01,south
4738,1719.0,2020-01-01,east
4739,1704.0,2020-01-01,west
4740,1767.0,2020-01-02,north
4741,1542.0,2020-01-02,south
4742,1542.0,2020-01-02,east
4743,1629.0,2020-01-02,west
4744,1659.0,2020-01-03,north
4745,1539.0,2020-01-03,south
4746,1734.0,2020-01-03,east
4747,1761.0,2020-01-03,west
4748,1560.0,2020-01-04,north
4749,1767.0,2020-01-04,south
4750,1791.0,2020-01-04,east
4751,1632.0,2020-01-04,west
4752,1716.0,2020-01-05,north
4753,1536.0,2020-01-05,south
4754,1662.0,2020-01-05,east
4755,1680.0,2020-01-05,west
4756,1689.0,2020-01-06,north
4757,1779.0,2020-01-06,south
4758,1512.0,2020-01-06,east
4759,1578.0,2020-01-06,west
4760,1560.0,2020-01-07,north
4761,1581.0,2020-01-07,south
4762,1677.0,2020-01-07,east
4763,1599.0,2020-01-07,west
4764,1713.0,2020-01-08,north
4765,1800.0,2020-01-08,south
4766,1767.0,2020-01-08,east
4767,1752.0,2020-01-08,west
4768,1509.0,2020-01-09,north
4769,1539.0,2020-01-09,south
4770,1671.0,2020-01-09,east
4771,1668.0,2020-01-09,west
4772,1692.0,2020-01-10,north
4773,1584.0,2020-01-10,south
4774,1710.0,2020-01-10,east
4775,1686.0,2020-01-10,west
4776,1617.0,2020-01-11,north
4777,1665.0,2020-01-11,south
4778,1722.0,2020-01-11,east
4779,1551.0,2020-01-11,west
4780,1620.0,2020-01-12,north
4781,1791.0,2020-01-12,south
4782,1662.0,2020-01-12,east
4783,1656.0,2020-01-12,west
4784,1644.0,2020-01-13,north
4785,1659.0,2020-01-13,south
4786,1740.0,2020-01-13,east
4787,1668.0,2020-01-13,west
4788,1566.0,2020-01-14,north
4789,1575.0,2020-01-14,south
4790,1566.0,2020-01-14,east
4791,1578.0,2020-01-14,west
4792,1737.0,2020-01-15,north
4793,1596.0,2020-01-15,south
4794,1776.0,2020-01-15,east
4795,1638.0,2020-01-15,west
4796,1749.0,2020-01-16,north
4797,1752.0,2020-01-16,south
4798,1635.0,2020-01-16,east
4799,1581.0,2020-01-16,west
4800,1521.0,2020-01-17,north
4801,1536.0,2020-01-17,south
4802,1665.0,2020-01-17,east
4803,1782.0,2020-01-17,west
4804,1650.0,2020-01-18,north
4805,1749.0,2020-01-18,south
4806,1797.0,2020-01-18,east
4807,1650.0,2020-01-18,west
4808,1608.0,2020-01-19,north
4809,1608.0,2020-01-19,south
4810,1575.0,2020-01-19,east
4811,1590.0,2020-01-19,west
4812,1665.0,2020-01-20,north
4813,1596.0,2020-01-20,south
4814,1581.0,2020-01-20,east
4815,1695.0,2020-01-20,west
4816,1647.0,2020-01-21,north
4817,1776.0,2020-01-21,south
4818,1719.0,2020-01-21,east
4819,1578.0,2020-01-21,west
4820,1503.0,2020-01-22,north
4821,1569.0,2020-01-22,south
4822,1731.0,2020-01-22,east
4823,1551.0,2020-01-22,west
4824,1626.0,2020-01-23,north
4825,1518.0,2020-01-23,south
4826,1575.0,2020-01-23,east
4827,1611.0,2020-01-23,west
4828,1629.0,2020-01-24,north
4829,1704.0,2020-01-24,south
4830,1656.0,2020-01-24,east
4831,1554.0,2020-01-24,west
4832,1575.0,2020-01-25,north
4833,1638.0,2020-01-25,south
4834,1635.0,2020-01-25,east
4835,1548.0,2020-01-25,west
4836,1710.0,2020-01-26,north
4837,1584.0,2020-01-26,south
4838,1716.0,2020-01-26,east
4839,1602.0,2020-01-26,west
4840,1569.0,2020-01-27,north
4841,1506.0,2020-01-27,south
4842,1671.0,2020-01-27,east
4843,1584.0,2020-01-27,west
4844,1689.0,2020-01-28,north
4845,1773.0,2020-01-28,south
4846,1647.0,2020-01-28,east
4847,1503.0,2020-01-28,west
4848,1593.0,2020-01-29,north
4849,1506.0,2020-01-29,south
4850,1740.0,2020-01-29,east
4851,1572.0,2020-01-29,west
4852,1620.0,2020-01-30,north
4853,1542.0,2020-01-30,south
4854,1593.0,2020-01-30,east
4855,1500.0,2020-01-30,west
4856,1635.0,2020-01-31,north
4857,1656.0,2020-01-31,south
4858,1779.0,2020-01-31,east
4859,1605.0,2020-01-31,west
4860,1602.0,2020-02-01,north
4861,1794.0,2020-02-01,south
4862,1677.0,2020-02-01,east
4863,1521.0,2020-02-01,west
4864,1707.0,2020-02-02,north
4865,1665.0,2020-02-02,south
4866,1713.0,2020-02-02,east
4867,1659.0,2020-02-02,west
4868,1548.0,2020-02-03,north
4869,1647.0,2020-02-03,south
4870,1764.0,2020-02-03,east
4871,1662.0,2020-02-03,west
4872,1563.0,2020-02-04,north
4873,1755.0,2020-02-04,south
4874,1659.0,2020-02-04,east
4875,1575.0,2020-02-04,west
4876,1716.0,2020-02-05,north
4877,1506.0,2020-02-05,south
4878,1734.0,2020-02-05,east
4879,1704.0,2020-02-05,west
4880,1512.0,2020-02-06,north
4881,1572.0,2020-02-06,south
4882,1782.0,2020-02-06,east
4883,1554.0,2020-02-06,west
4884,1782.0,2020-02-07,north
4885,1701.0,2020-02-07,south
4886,1698.0,2020-02-07,east
4887,1671.0,2020-02-07,west
4888,1584.0,2020-02-08,north
4889,1602.0,2020-02-08,south
4890,1755.0,2020-02-08,east
4891,1614.0,2020-02-08,west
4892,1743.0,2020-02-09,north
4893,1788.0,2020-02-09,south
4894,1644.0,2020-02-09,east
4895,1728.0,2020-02-09,west
4896,1599.0,2020-02-10,north
4897,1689.0,2020-02-10,south
4898,1776.0,2020-02-10,east
4899,1569.0,2020-02-10,west
4900,1791.0,2020-02-11,north
4901,1638.0,2020-02-11,south
4902,1716.0,2020-02-11,east
4903,1788.0,2020-02-11,west
4904,1758.0,2020-02-12,north
4905,1752.0,2020-02-12,south
4906,1599.0,2020-02-12,east
4907,1533.0,2020-02-12,west
4908,1548.0,2020-02-13,north
4909,1800.0,2020-02-13,south
4910,1659.0,2020-02-13,east
4911,1617.0,2020-02-13,west
4912,1746.0,2020-02-14,north
4913,1644.0,2020-02-14,south
4914,1698.0,2020-02-14,east
4915,1533.0,2020-02-14,west
4916,1704.0,2020-02-15,north
4917,1524.0,2020-02-15,south
4918,1545.0,2020-02-15,east
4919,1731.0,2020-02-15,west
4920,1665.0,2020-02-16,north
4921,1791.0,2020-02-16,south
4922,1605.0,2020-02-16,east
4923,1743.0,2020-02-16,west
4924,1677.0,2020-02-17,north
4925,1590.0,2020-02-17,south
4926,1722.0,2020-02-17,east
4927,1743.0,2020-02-17,west
4928,1668.0,2020-02-18,north
4929,1620.0,2020-02-18,south
4930,1704.0,2020-02-18,east
4931,1683.0,2020-02-18,west
4932,1551.0,2020-02-19,north
4933,1650.0,2020-02-19,south
4934,1689.0,2020-02-19,east
4935,1638.0,2020-02-19,west
4936,1518.0,2020-02-20,north
4937,1593.0,2020-02-20,south
4938,1632.0,2020-02-20,east
4939,1602.0,2020-02-20,west
4940,1761.0,2020-02-21,north
4941,1755.0,2020-02-21,south
4942,1581.0,2020-02-21,east
4943,1794.0,2020-02-21,west
4944,1545.0,2020-02-22,north
4945,1689.0,2020-02-22,south
4946,1632.0,2020-02-22,east
4947,1668.0,2020-02-22,west
4948,1638.0,2020-02-23,north
4949,1602.0,2020-02-23,south
4950,1686.0,2020-02-23,east
4951,1776.0,2020-02-23,west
4952,1593.0,2020-02-24,north
4953,1734.0,2020-02-24,south
4954,1608.0,2020-02-24,east
4955,1617.0,2020-02-24,west
4956,1656.0,2020-02-25,north
4957,1722.0,2020-02-25,south
4958,1566.0,2020-02-25,east
4959,1548.0,2020-02-25,west
4960,1545.0,2020-02-26,north
4961,1521.0,2020-02-26,south
4962,1728.0,2020-02-26,east
4963,1668.0,2020-02-26,west
4964,1698.0,2020-02-27,north
4965,1599.0,2020-02-27,south
4966,1581.0,2020-02-27,east
4967,1527.0,2020-02-27,west
4968,1509.0,2020-02-28,north
4969,1686.0,2020-02-28,south
4970,1590.0,2020-02-28,east
4971,1689.0,2020-02-28,west
4972,1671.0,2020-02-29,north
4973,1728.0,2020-02-29,south
4974,1524.0,2020-02-29,east
4975,1656.0,2020-02-29,west
4976,1593.0,2020-03-01,north
4977,1626.0,2020-03-01,south
4978,1626.0,2020-03-01,east
4979,1692.0,2020-03-01,west
4980,1509.0,2020-03-02,north
4981,1788.0,2020-03-02,south
4982,1572.0,2020-03-02,east
4983,1569.0,2020-03-02,west
4984,1632.0,2020-03-03,north
4985,1548.0,2020-03-03,south
4986,1623.0,2020-03-03,east
4987,1506.0,2020-03-03,west
4988,1773.0,2020-03-04,north
4989,1677.0,2020-03-04,south
4990,1638.0,2020-03-04,east
4991,1569.0,2020-03-04,west
4992,1794.0,2020-03-05,north
4993,1764.0,2020-03-05,south
4994,1530.0,2020-03-05,east
4995,1770.0,2020-03-05,west
